timestamp,bfly,bfnx,bnus,btrx,cbse,gmni,itbi,krkn,lmax,okcn,stmp,vwap global
2021-02-24 15:20:00,48602.608,48542.84529863248,48604.719278604556,48667.32843135395,48598.45721356926,48595.923438421036,48624.30720664364,48633.44461091931,48624.51027333462,48633.38119918661,48612.14293698729,48589.301921651335
2021-02-24 15:25:00,48888.090833333335,49022.430503098236,49118.73490261984,49125.26822533447,49015.920365017,49060.97225133864,48983.22617898667,49061.1339585498,49080.696254071656,49114.46516842105,49027.0937047429,49032.94808145636
2021-02-24 15:30:00,49304.15000000001,49111.26689442604,49237.17821845813,49238.228593838154,49210.860904451496,49246.220540221024,49250.143696098894,49218.069274640155,49249.39648554913,49229.4616631311,49246.55349475236,49191.702065954785
2021-02-24 15:35:00,49312.79000000001,49472.06206627825,49458.173404867855,49545.472090904506,49524.93765327321,49512.887670204436,49501.93063114519,49508.227308976595,49525.42784112149,49496.92922825599,49459.929725743175,49513.3336104862
2021-02-24 15:40:00,49321.43,49261.44811696414,49276.293277598365,49318.46998914754,49338.81412723438,49337.478285950645,49345.98606684812,49331.821372028324,49297.201629728705,49312.64446189919,49314.29246775082,49319.08173833014
2021-02-24 15:45:00,49501.981275,49480.92726105099,49538.036900775136,49594.13343473072,49557.80536790992,49461.32180085249,49521.99045155415,49523.189202184374,49549.90573127293,49636.11646014543,49573.10303892972,49550.747378029344
2021-02-24 15:50:00,49682.53255,49564.14599162464,49573.4228908915,49595.58231520556,49574.867248144445,49592.90535362453,49590.89253063076,49591.99353271927,49566.58118881119,49577.16006454427,49597.047082554694,49578.19875153257
2021-02-24 15:55:00,49863.083825,49785.94370208168,49787.76770652755,49816.88662243416,49778.38539306346,49743.70789427982,49778.832340245186,49830.73170800497,49758.757307883614,49791.700975988235,49748.49779658124,49773.61637997783
2021-02-24 16:00:00,50043.6351,49962.94010479562,49998.7839359104,50038.703343607805,49966.54640415761,50011.276884228275,50036.63765549566,50028.95709514783,49973.021273524566,50006.71768926784,49991.23579090115,49980.12103581653
2021-02-24 16:05:00,49969.31,49864.16087134724,49895.969968561134,49925.91984298776,49917.23605224957,49917.92279511188,49958.762537669994,49859.29719316119,49915.19464861379,49928.97728287127,49894.03369718242,49905.79942702764
2021-02-24 16:10:00,49766.9174074074,49727.15003491324,49789.009387264196,49778.38291006303,49750.26806396401,49764.48358844796,49827.82893400081,49745.33159801162,49747.21332306425,49791.540467698265,49751.587925067965,49750.519218469475
2021-02-24 16:15:00,49608.0237037037,49644.72603501117,49629.540773114386,49745.99503167678,49680.49204181316,49674.03261841868,49692.10984459971,49668.2042043913,49683.764366937416,49680.43197777879,49661.53486474405,49673.04848267852
2021-02-24 16:20:00,49449.13,49516.578955674806,49647.783689551216,49641.350699760565,49602.03462916356,49568.05589388622,49588.83177919996,49559.42817747237,49716.333719385555,49696.982431848286,49584.81207681287,49614.22323423241
