,,ohlc,ohlc,ohlc,ohlc
bnus,2021-02-24 23:35:00,49365.54,49750.0,49365.32,49592.51
bnus,2021-02-24 23:40:00,49622.03,49624.91,49472.29,49588.53
bnus,2021-02-24 23:45:00,49581.01,49770.84,49498.6,49691.48
bnus,2021-02-24 23:50:00,49658.49,49749.99,49500.0,49600.0
bnus,2021-02-24 23:55:00,49555.09,49742.31,49534.62,49714.5
btrx,2021-02-24 00:00:00,48906.607,49070.307,48570.97,48638.639
btrx,2021-02-24 00:05:00,48686.849,48731.3,48497.155,48583.404
btrx,2021-02-24 00:10:00,48588.44,48620.091,48141.165,48204.151
btrx,2021-02-24 00:15:00,48154.657,48154.657,47607.712,47791.94
btrx,2021-02-24 00:20:00,47770.978,47770.978,46958.22,47133.122
btrx,2021-02-24 00:25:00,47099.54,47350.65,47019.269,47250.924
btrx,2021-02-24 00:30:00,47289.12,47704.91,47289.12,47633.65
btrx,2021-02-24 00:35:00,47646.609,47772.159,47600.0,47701.091
btrx,2021-02-24 00:40:00,47754.24,47863.654,47660.728,47733.881
btrx,2021-02-24 00:45:00,47775.49,47958.21,47757.843,47758.749
btrx,2021-02-24 00:50:00,47779.108,48200.0,47726.937,48194.35
btrx,2021-02-24 00:55:00,48200.0,48488.0,48194.35,48488.0
btrx,2021-02-24 01:00:00,48488.0,48698.016,48453.81,48520.558
btrx,2021-02-24 01:05:00,48520.558,48910.307,48520.558,48842.895
btrx,2021-02-24 01:10:00,48795.565,48972.71,48676.291,48711.967
btrx,2021-02-24 01:15:00,48719.83,49000.0,48705.499,49000.0
btrx,2021-02-24 01:20:00,48999.999,49180.96,48855.35,49142.903
btrx,2021-02-24 01:25:00,49142.903,49350.321,49114.021,49136.048
btrx,2021-02-24 01:30:00,49157.913,49188.275,48761.936,48957.366
btrx,2021-02-24 01:35:00,48992.959,49282.62,48921.16,49282.62
btrx,2021-02-24 01:40:00,49287.02,49859.824,49282.62,49738.679
btrx,2021-02-24 01:45:00,49664.86,49909.571,49664.86,49792.141
btrx,2021-02-24 01:50:00,49767.377,49801.034,49546.79,49783.39
btrx,2021-02-24 01:55:00,49795.26,50229.466,49634.0,50199.989
btrx,2021-02-24 02:00:00,50188.392,50526.54,49861.58,50525.225
btrx,2021-02-24 02:05:00,50530.0,50600.0,50275.378,50299.829
btrx,2021-02-24 02:10:00,50370.66,50370.66,50036.329,50337.63
btrx,2021-02-24 02:15:00,50335.15,50375.67,49949.925,50077.394
btrx,2021-02-24 02:20:00,50116.746,50171.748,49838.017,49901.273
btrx,2021-02-24 02:25:00,49888.672,50165.008,49888.672,50056.012
btrx,2021-02-24 02:30:00,50088.586,50370.53,50063.582,50268.661
btrx,2021-02-24 02:35:00,50237.735,50490.058,50237.735,50387.521
btrx,2021-02-24 02:40:00,50335.46,50335.46,50051.444,50124.027
btrx,2021-02-24 02:45:00,50198.099,50436.22,50168.33,50336.98
btrx,2021-02-24 02:50:00,50319.73,50444.05,50266.86,50365.274
btrx,2021-02-24 02:55:00,50359.022,50412.789,50206.614,50230.77
btrx,2021-02-24 03:00:00,50213.589,50475.8,50105.146,50450.681
btrx,2021-02-24 03:05:00,50459.44,50554.23,50309.7,50338.1
btrx,2021-02-24 03:10:00,50339.65,50514.241,50285.609,50452.5
btrx,2021-02-24 03:15:00,50439.144,50523.362,50310.16,50523.362
btrx,2021-02-24 03:20:00,50407.57,50437.134,50278.829,50317.587
btrx,2021-02-24 03:25:00,50308.511,50350.07,50252.061,50317.911
btrx,2021-02-24 03:30:00,50319.11,50385.932,50255.942,50385.932
btrx,2021-02-24 03:35:00,50406.929,50534.135,50358.82,50534.135
btrx,2021-02-24 03:40:00,50576.389,50576.389,50404.024,50494.276
btrx,2021-02-24 03:45:00,50443.469,50777.0,50365.034,50767.71
btrx,2021-02-24 03:50:00,50763.43,50933.06,50751.231,50835.268
btrx,2021-02-24 03:55:00,50849.43,50999.99,50849.421,50949.591
btrx,2021-02-24 04:00:00,50999.999,51155.6,50949.57,51060.71
btrx,2021-02-24 04:05:00,51064.63,51270.253,51064.63,51207.825
btrx,2021-02-24 04:10:00,51236.908,51334.771,51193.554,51332.54
btrx,2021-02-24 04:15:00,51334.771,51386.269,50976.791,51026.35
btrx,2021-02-24 04:20:00,51039.411,51150.859,50887.211,51016.36
btrx,2021-02-24 04:25:00,51121.722,51121.722,50721.701,50721.701
btrx,2021-02-24 04:30:00,50744.63,50857.63,50678.96,50831.92
btrx,2021-02-24 04:35:00,50765.369,50856.234,50642.071,50642.486
btrx,2021-02-24 04:40:00,50650.826,50650.826,50400.0,50400.003
btrx,2021-02-24 04:45:00,50400.002,50714.674,50400.002,50714.674
btrx,2021-02-24 04:50:00,50718.956,51002.277,50708.431,50919.55
btrx,2021-02-24 04:55:00,50941.981,50960.267,50657.291,50662.379
btrx,2021-02-24 05:00:00,50676.453,50956.67,50676.453,50920.03
btrx,2021-02-24 05:05:00,50927.69,51030.517,50927.69,51000.0
btrx,2021-02-24 05:10:00,51000.0,51000.0,50715.78,50736.626
btrx,2021-02-24 05:15:00,50706.049,50706.049,50266.74,50275.751
btrx,2021-02-24 05:20:00,50275.751,50427.587,50000.0,50148.72
btrx,2021-02-24 05:25:00,50159.719,50406.684,50065.875,50406.684
btrx,2021-02-24 05:30:00,50416.47,50416.47,50258.097,50314.052
btrx,2021-02-24 05:35:00,50311.222,50542.146,50271.405,50505.12
btrx,2021-02-24 05:40:00,50509.338,50547.73,50336.92,50400.3
btrx,2021-02-24 05:45:00,50429.08,50543.619,50302.963,50324.727
btrx,2021-02-24 05:50:00,50294.072,50494.826,50291.02,50412.414
btrx,2021-02-24 05:55:00,50392.68,50457.959,50240.6,50244.01
btrx,2021-02-24 06:00:00,50226.75,50580.798,50225.19,50554.119
btrx,2021-02-24 06:05:00,50528.508,50709.49,50455.204,50501.09
btrx,2021-02-24 06:10:00,50518.997,50561.348,49624.92,49755.99
btrx,2021-02-24 06:15:00,49708.588,49918.671,49504.22,49713.24
btrx,2021-02-24 06:20:00,49676.055,50157.63,49593.433,50102.844
btrx,2021-02-24 06:25:00,50077.454,50097.1,49653.23,49653.234
btrx,2021-02-24 06:30:00,49630.54,49935.45,49630.54,49830.99
btrx,2021-02-24 06:35:00,49807.22,49885.84,49640.53,49873.569
btrx,2021-02-24 06:40:00,49870.863,49993.11,49755.512,49986.449
btrx,2021-02-24 06:45:00,50039.88,50400.0,50028.85,50233.939
btrx,2021-02-24 06:50:00,50189.67,50189.67,49950.488,49983.609
btrx,2021-02-24 06:55:00,49957.937,50144.01,49957.937,50119.51
btrx,2021-02-24 07:00:00,50114.94,50173.291,49959.89,50038.657
btrx,2021-02-24 07:05:00,50039.887,50117.45,49745.77,49862.19
btrx,2021-02-24 07:10:00,49818.542,49864.33,49551.014,49587.97
btrx,2021-02-24 07:15:00,49587.64,49831.43,49586.01,49718.12
btrx,2021-02-24 07:20:00,49710.757,50019.549,49710.757,49970.96
btrx,2021-02-24 07:25:00,49970.959,49974.273,49640.01,49693.539
btrx,2021-02-24 07:30:00,49717.745,50025.169,49717.745,49985.67
btrx,2021-02-24 07:35:00,49976.871,50204.554,49936.634,50167.68
btrx,2021-02-24 07:40:00,50129.95,50178.14,50051.925,50117.789
btrx,2021-02-24 07:45:00,50096.439,50252.108,50014.839,50219.751
btrx,2021-02-24 07:50:00,50250.0,50346.99,50103.809,50161.649
btrx,2021-02-24 07:55:00,50152.85,50227.809,50098.382,50105.15
btrx,2021-02-24 08:00:00,50105.15,50225.0,49840.0,50225.0
btrx,2021-02-24 08:05:00,50225.0,50499.614,50155.578,50477.46
btrx,2021-02-24 08:10:00,50473.239,50521.574,50348.673,50506.02
btrx,2021-02-24 08:15:00,50535.426,50921.529,50535.426,50790.412
btrx,2021-02-24 08:20:00,50788.69,50788.69,50609.931,50722.759
btrx,2021-02-24 08:25:00,50638.565,50761.09,50574.26,50653.686
btrx,2021-02-24 08:30:00,50686.149,50902.55,50685.22,50733.865
btrx,2021-02-24 08:35:00,50739.084,50834.73,50686.77,50694.68
btrx,2021-02-24 08:40:00,50759.53,50759.53,50429.917,50505.436
btrx,2021-02-24 08:45:00,50471.627,50544.851,50346.138,50500.17
btrx,2021-02-24 08:50:00,50525.541,50718.636,50513.982,50677.48
btrx,2021-02-24 08:55:00,50663.501,50759.361,50649.627,50679.16
btrx,2021-02-24 09:00:00,50699.12,50715.04,50476.084,50486.29
btrx,2021-02-24 09:05:00,50486.29,50616.17,50455.19,50464.779
btrx,2021-02-24 09:10:00,50490.978,50600.987,50356.99,50600.987
btrx,2021-02-24 09:15:00,50612.86,51000.0,50612.86,50915.449
btrx,2021-02-24 09:20:00,50935.92,51000.98,50784.231,50813.165
btrx,2021-02-24 09:25:00,50792.198,50882.561,50734.766,50805.27
btrx,2021-02-24 09:30:00,50805.27,51022.59,50805.27,50881.301
btrx,2021-02-24 09:35:00,50868.97,51237.741,50840.198,51237.741
btrx,2021-02-24 09:40:00,51243.587,51408.635,51163.021,51332.76
btrx,2021-02-24 09:45:00,51332.76,51387.961,51058.858,51058.858
btrx,2021-02-24 09:50:00,51031.06,51124.809,50962.021,50980.89
btrx,2021-02-24 09:55:00,50999.736,51014.999,50946.6,50980.189
btrx,2021-02-24 10:00:00,50981.64,51088.359,50960.0,50967.979
btrx,2021-02-24 10:05:00,50966.381,51057.248,50820.0,51027.437
btrx,2021-02-24 10:10:00,51028.288,51028.288,50667.37,50721.145
btrx,2021-02-24 10:15:00,50714.107,50714.107,50433.4,50618.161
btrx,2021-02-24 10:20:00,50550.459,50699.0,50273.427,50301.566
btrx,2021-02-24 10:25:00,50288.053,50575.29,50232.81,50488.789
btrx,2021-02-24 10:30:00,50487.459,50659.15,50481.86,50545.482
btrx,2021-02-24 10:35:00,50557.06,50557.06,50304.577,50377.946
btrx,2021-02-24 10:40:00,50379.487,50601.781,50379.487,50573.43
btrx,2021-02-24 10:45:00,50599.181,50621.66,50531.44,50575.797
btrx,2021-02-24 10:50:00,50571.078,50611.457,50359.957,50388.377
btrx,2021-02-24 10:55:00,50378.711,50454.861,50142.85,50159.45
btrx,2021-02-24 11:00:00,50128.489,50513.869,50128.489,50444.306
btrx,2021-02-24 11:05:00,50450.978,50648.167,50450.977,50542.348
btrx,2021-02-24 11:10:00,50593.676,50628.01,50422.16,50439.634
btrx,2021-02-24 11:15:00,50431.904,50500.761,50305.917,50347.44
btrx,2021-02-24 11:20:00,50364.95,50870.539,50364.94,50870.539
btrx,2021-02-24 11:25:00,50860.758,50914.526,50729.5,50781.336
btrx,2021-02-24 11:30:00,50781.336,50860.69,50673.11,50705.027
btrx,2021-02-24 11:35:00,50704.593,50790.249,50646.699,50650.207
btrx,2021-02-24 11:40:00,50626.38,50715.528,50413.98,50423.728
btrx,2021-02-24 11:45:00,50452.785,50508.96,50327.446,50381.24
btrx,2021-02-24 11:50:00,50405.72,50405.72,50266.467,50307.922
btrx,2021-02-24 11:55:00,50374.259,50401.6,50317.731,50401.6
btrx,2021-02-24 12:00:00,50397.3,50641.43,50397.3,50641.43
btrx,2021-02-24 12:05:00,50599.297,50773.105,50510.113,50531.39
btrx,2021-02-24 12:10:00,50550.0,50837.396,50391.132,50837.396
btrx,2021-02-24 12:15:00,50804.577,50940.74,50764.563,50776.5
btrx,2021-02-24 12:20:00,50790.07,51200.0,50790.07,51139.7
btrx,2021-02-24 12:25:00,51129.111,51200.0,50986.434,51157.911
btrx,2021-02-24 12:30:00,51154.239,51250.0,51089.171,51237.74
btrx,2021-02-24 12:35:00,51254.727,51300.0,51100.0,51186.95
btrx,2021-02-24 12:40:00,51124.79,51199.451,50944.063,50956.157
btrx,2021-02-24 12:45:00,50940.23,51101.04,50940.001,51045.791
btrx,2021-02-24 12:50:00,51064.311,51064.311,50856.78,50875.836
btrx,2021-02-24 12:55:00,50887.675,50911.659,50678.579,50774.399
btrx,2021-02-24 13:00:00,50761.77,51089.154,50761.23,50970.49
btrx,2021-02-24 13:05:00,50937.813,50952.361,50526.178,50575.918
btrx,2021-02-24 13:10:00,50595.561,50745.851,50442.329,50491.759
btrx,2021-02-24 13:15:00,50423.729,50423.729,49675.55,49684.376
btrx,2021-02-24 13:20:00,49684.376,50000.0,49520.0,49846.906
btrx,2021-02-24 13:25:00,49876.448,49984.51,49660.0,49660.001
btrx,2021-02-24 13:30:00,49660.001,49817.68,49093.667,49242.901
btrx,2021-02-24 13:35:00,49164.282,49580.254,49164.282,49295.59
btrx,2021-02-24 13:40:00,49297.639,49561.523,49294.65,49508.795
btrx,2021-02-24 13:45:00,49490.233,49878.08,49344.08,49727.98
btrx,2021-02-24 13:50:00,49759.98,49777.779,49550.363,49675.51
btrx,2021-02-24 13:55:00,49662.662,49662.662,49410.014,49514.992
btrx,2021-02-24 14:00:00,49511.505,49804.57,49511.505,49785.927
btrx,2021-02-24 14:05:00,49796.76,49796.76,49317.7,49340.398
btrx,2021-02-24 14:10:00,49358.52,49476.099,49187.039,49443.24
btrx,2021-02-24 14:15:00,49447.14,49677.08,49351.159,49677.06
btrx,2021-02-24 14:20:00,49670.309,49670.309,49442.026,49442.026
btrx,2021-02-24 14:25:00,49453.3,49545.397,49381.063,49483.987
btrx,2021-02-24 14:30:00,49529.673,49713.864,49411.057,49425.52
btrx,2021-02-24 14:35:00,49418.611,49432.498,49150.35,49341.498
btrx,2021-02-24 14:40:00,49409.878,49409.878,48767.13,48805.0
btrx,2021-02-24 14:45:00,48807.163,49250.0,48804.227,49203.95
btrx,2021-02-24 14:50:00,49193.467,49193.467,48954.312,49073.51
btrx,2021-02-24 14:55:00,49102.057,49473.15,49101.049,49473.137
btrx,2021-02-24 15:00:00,49445.43,49670.727,49403.56,49541.636
btrx,2021-02-24 15:05:00,49542.06,49542.06,49212.329,49244.601
btrx,2021-02-24 15:10:00,49221.136,49221.136,48901.0,48946.319
btrx,2021-02-24 15:15:00,48932.792,49124.402,48728.815,48783.261
btrx,2021-02-24 15:20:00,48763.864,48859.871,48518.63,48859.87
btrx,2021-02-24 15:25:00,48892.359,49252.929,48892.359,49199.9
btrx,2021-02-24 15:30:00,49180.0,49377.49,49056.206,49340.86
btrx,2021-02-24 15:35:00,49339.471,49577.914,49339.471,49439.91
btrx,2021-02-24 15:40:00,49400.01,49423.415,49199.478,49275.42
btrx,2021-02-24 15:45:00,49463.33,49703.22,49463.33,49517.137
btrx,2021-02-24 15:50:00,49592.086,49645.24,49558.6,49612.03
btrx,2021-02-24 15:55:00,49609.018,49877.059,49604.26,49877.058
btrx,2021-02-24 16:00:00,49860.121,50149.734,49844.521,49974.54
btrx,2021-02-24 16:05:00,49956.61,49999.0,49833.163,49908.565
btrx,2021-02-24 16:10:00,49921.32,49929.828,49696.307,49763.285
btrx,2021-02-24 16:15:00,49772.59,49849.019,49606.79,49606.79
btrx,2021-02-24 16:20:00,49613.04,49841.481,49468.013,49551.43
btrx,2021-02-24 16:25:00,49567.69,49679.999,49503.69,49527.94
btrx,2021-02-24 16:30:00,49518.658,49821.319,49518.658,49698.03
btrx,2021-02-24 16:35:00,49701.35,49860.092,49701.345,49800.83
btrx,2021-02-24 16:40:00,49781.71,49781.71,49606.628,49653.434
btrx,2021-02-24 16:45:00,49591.422,49678.406,49578.81,49677.86
btrx,2021-02-24 16:50:00,49673.22,49820.939,49592.567,49614.22
btrx,2021-02-24 16:55:00,49589.96,49612.933,49360.01,49360.01
btrx,2021-02-24 17:00:00,49435.14,49662.179,49380.08,49651.278
btrx,2021-02-24 17:05:00,49670.729,49999.999,49588.791,49990.0
btrx,2021-02-24 17:10:00,49972.621,49982.768,49791.353,49791.353
btrx,2021-02-24 17:15:00,49823.665,49911.163,49822.63,49883.52
btrx,2021-02-24 17:20:00,49883.52,49964.162,49842.742,49916.518
btrx,2021-02-24 17:25:00,49892.467,49897.35,49723.13,49740.236
btrx,2021-02-24 17:30:00,49759.471,49883.93,49658.834,49684.83
btrx,2021-02-24 17:35:00,49709.177,49800.0,49692.911,49800.0
btrx,2021-02-24 17:40:00,49746.171,49926.72,49746.171,49905.542
btrx,2021-02-24 17:45:00,49905.99,49910.9,49800.0,49800.001
btrx,2021-02-24 17:50:00,49814.143,49882.922,49800.0,49865.753
btrx,2021-02-24 17:55:00,49843.433,50063.895,49843.433,50050.175
btrx,2021-02-24 18:00:00,50071.68,50071.68,49965.314,50023.296
btrx,2021-02-24 18:05:00,49971.343,49971.343,49751.871,49889.303
btrx,2021-02-24 18:10:00,49929.292,49931.149,49677.45,49701.65
btrx,2021-02-24 18:15:00,49715.561,49808.081,49605.114,49610.309
btrx,2021-02-24 18:20:00,49610.309,49688.625,49567.227,49678.535
btrx,2021-02-24 18:25:00,49750.97,49750.97,49663.352,49699.052
btrx,2021-02-24 18:30:00,49698.88,49961.4,49692.328,49939.757
btrx,2021-02-24 18:35:00,49937.296,50006.019,49919.965,49919.965
btrx,2021-02-24 18:40:00,49941.927,49941.927,49846.93,49908.248
btrx,2021-02-24 18:45:00,49908.241,49908.241,49786.17,49876.859
btrx,2021-02-24 18:50:00,49876.2,49876.2,49663.352,49698.999
btrx,2021-02-24 18:55:00,49681.974,49730.836,49579.819,49585.974
btrx,2021-02-24 19:00:00,49605.0,49695.27,49584.993,49625.218
btrx,2021-02-24 19:05:00,49624.895,49624.895,49363.67,49363.67
btrx,2021-02-24 19:10:00,49382.17,49661.91,49365.51,49387.2
btrx,2021-02-24 19:15:00,49456.62,49504.661,49418.325,49492.901
btrx,2021-02-24 19:20:00,49491.564,49561.35,49479.093,49506.511
btrx,2021-02-24 19:25:00,49538.18,49538.18,49406.14,49406.14
btrx,2021-02-24 19:30:00,49429.341,49431.61,49129.028,49184.006
btrx,2021-02-24 19:35:00,49184.016,49184.016,48861.2,48870.0
btrx,2021-02-24 19:40:00,48874.44,49109.306,48874.44,49000.0
btrx,2021-02-24 19:45:00,49000.0,49184.006,48985.015,49019.199
btrx,2021-02-24 19:50:00,49123.887,49125.77,48955.183,48955.19
btrx,2021-02-24 19:55:00,48929.521,49018.304,48893.491,48984.14
btrx,2021-02-24 20:00:00,48950.8,49279.19,48868.582,49200.06
btrx,2021-02-24 20:05:00,49213.544,49213.544,49046.843,49046.843
btrx,2021-02-24 20:10:00,49031.0,49197.022,49001.4,49197.022
btrx,2021-02-24 20:15:00,49160.42,49160.42,48959.0,48959.0
btrx,2021-02-24 20:20:00,48890.686,49000.0,48811.0,48859.312
btrx,2021-02-24 20:25:00,48811.01,48899.672,48750.0,48880.429
btrx,2021-02-24 20:30:00,48871.895,48871.895,48624.588,48722.0
btrx,2021-02-24 20:35:00,48726.46,48844.457,48623.55,48837.05
btrx,2021-02-24 20:40:00,48860.614,48991.137,48656.39,48677.39
btrx,2021-02-24 20:45:00,48656.49,48838.34,48656.49,48791.67
btrx,2021-02-24 20:50:00,48898.4,48992.681,48869.401,48969.62
btrx,2021-02-24 20:55:00,48983.247,49241.809,48921.623,49184.99
btrx,2021-02-24 21:00:00,49122.005,49170.683,48973.21,48973.21
btrx,2021-02-24 21:05:00,48981.325,49001.691,48709.505,48746.349
btrx,2021-02-24 21:10:00,48727.542,48727.542,48537.714,48554.572
btrx,2021-02-24 21:15:00,48531.771,48616.72,48251.0,48260.0
btrx,2021-02-24 21:20:00,48294.974,48534.965,48200.52,48534.965
btrx,2021-02-24 21:25:00,48417.209,48417.209,48186.037,48190.0
btrx,2021-02-24 21:30:00,48205.285,48336.25,48174.75,48331.27
btrx,2021-02-24 21:35:00,48335.291,48517.55,48333.95,48423.06
btrx,2021-02-24 21:40:00,48429.03,48474.788,48397.499,48472.658
btrx,2021-02-24 21:45:00,48478.879,48494.246,48240.51,48260.96
btrx,2021-02-24 21:50:00,48270.527,48347.232,48120.0,48347.232
btrx,2021-02-24 21:55:00,48369.899,48942.999,48315.668,48787.489
btrx,2021-02-24 22:00:00,48731.15,48763.325,48395.913,48461.176
btrx,2021-02-24 22:05:00,48497.85,48497.85,48125.66,48150.97
btrx,2021-02-24 22:10:00,48140.89,48328.965,48084.824,48195.198
btrx,2021-02-24 22:15:00,48169.841,48472.896,48169.841,48359.968
btrx,2021-02-24 22:20:00,48330.247,48450.0,48325.665,48450.0
btrx,2021-02-24 22:25:00,48466.94,48713.64,48451.134,48689.71
btrx,2021-02-24 22:30:00,48698.25,48907.15,48569.8,48839.3
btrx,2021-02-24 22:35:00,48888.585,48972.019,48689.412,48697.75
btrx,2021-02-24 22:40:00,48713.34,48788.616,48634.69,48634.69
btrx,2021-02-24 22:45:00,48588.546,48733.456,48496.086,48699.719
btrx,2021-02-24 22:50:00,48735.66,48824.449,48714.3,48824.449
btrx,2021-02-24 22:55:00,48881.241,48916.999,48777.7,48887.82
btrx,2021-02-24 23:00:00,48858.285,49227.957,48793.59,49170.191
btrx,2021-02-24 23:05:00,49167.26,49535.879,49167.26,49473.598
btrx,2021-02-24 23:10:00,49452.0,49452.01,49275.748,49417.37
btrx,2021-02-24 23:15:00,49349.19,49362.42,49142.903,49210.791
btrx,2021-02-24 23:20:00,49233.813,49456.048,49233.813,49377.06
btrx,2021-02-24 23:25:00,49362.86,49478.063,49262.081,49343.388
btrx,2021-02-24 23:30:00,49421.976,49538.57,49413.485,49466.107
btrx,2021-02-24 23:35:00,49436.219,49750.0,49436.219,49666.02
btrx,2021-02-24 23:40:00,49596.47,49645.944,49517.96,49644.35
btrx,2021-02-24 23:45:00,49624.859,49775.153,49624.859,49727.86
btrx,2021-02-24 23:50:00,49689.04,49738.606,49551.602,49580.14
btrx,2021-02-24 23:55:00,49596.785,49767.729,49535.54,49742.749
cbse,2021-02-24 00:00:00,48899.99,49114.02,48552.62,48624.42
cbse,2021-02-24 00:05:00,48593.69,48735.98,48507.63,48633.92
cbse,2021-02-24 00:10:00,48632.41,48638.57,48137.34,48142.8
cbse,2021-02-24 00:15:00,48142.8,48142.8,47583.0,47800.99
cbse,2021-02-24 00:20:00,47800.37,47806.83,47002.0,47104.64
cbse,2021-02-24 00:25:00,47122.79,47378.95,47013.4,47257.14
cbse,2021-02-24 00:30:00,47257.14,47736.0,47224.82,47650.01
cbse,2021-02-24 00:35:00,47664.14,47802.94,47563.33,47728.49
cbse,2021-02-24 00:40:00,47728.49,47855.0,47571.99,47734.83
cbse,2021-02-24 00:45:00,47749.12,47951.3,47714.43,47767.19
cbse,2021-02-24 00:50:00,47773.75,48250.0,47722.25,48200.0
cbse,2021-02-24 00:55:00,48200.0,48525.23,48161.73,48487.22
cbse,2021-02-24 01:00:00,48498.8,48729.76,48437.32,48545.76
cbse,2021-02-24 01:05:00,48545.77,48899.41,48545.76,48827.77
cbse,2021-02-24 01:10:00,48840.57,48975.0,48662.35,48758.8
cbse,2021-02-24 01:15:00,48758.8,49078.37,48741.62,49033.55
cbse,2021-02-24 01:20:00,49026.78,49219.95,48885.08,49219.59
cbse,2021-02-24 01:25:00,49220.0,49375.0,49129.23,49200.0
cbse,2021-02-24 01:30:00,49214.39,49237.6,48759.13,49031.44
cbse,2021-02-24 01:35:00,49029.72,49336.48,48928.62,49317.9
cbse,2021-02-24 01:40:00,49306.75,49897.0,49293.66,49764.72
cbse,2021-02-24 01:45:00,49751.48,49954.11,49650.02,49828.75
cbse,2021-02-24 01:50:00,49828.75,49837.61,49537.51,49813.98
cbse,2021-02-24 01:55:00,49813.98,50353.43,49655.36,50236.98
cbse,2021-02-24 02:00:00,50236.98,50597.47,49900.0,50588.9
cbse,2021-02-24 02:05:00,50588.91,50600.0,50250.0,50362.68
cbse,2021-02-24 02:10:00,50359.91,50381.47,50000.0,50343.82
cbse,2021-02-24 02:15:00,50343.82,50359.37,49906.1,50100.0
cbse,2021-02-24 02:20:00,50100.0,50169.57,49832.71,49857.97
cbse,2021-02-24 02:25:00,49857.98,50184.28,49840.44,50042.36
cbse,2021-02-24 02:30:00,50048.58,50375.17,50048.57,50230.81
cbse,2021-02-24 02:35:00,50228.51,50489.0,50224.39,50356.93
cbse,2021-02-24 02:40:00,50357.69,50399.99,50039.71,50095.2
cbse,2021-02-24 02:45:00,50097.12,50450.0,50097.12,50337.77
cbse,2021-02-24 02:50:00,50354.92,50434.32,50255.01,50374.23
cbse,2021-02-24 02:55:00,50374.56,50436.53,50200.0,50220.01
cbse,2021-02-24 03:00:00,50220.01,50494.68,50084.76,50452.14
cbse,2021-02-24 03:05:00,50452.14,50559.39,50306.74,50363.25
cbse,2021-02-24 03:10:00,50363.25,50513.61,50265.46,50447.48
cbse,2021-02-24 03:15:00,50433.09,50518.8,50262.06,50484.52
cbse,2021-02-24 03:20:00,50484.52,50491.84,50251.76,50318.39
cbse,2021-02-24 03:25:00,50318.39,50350.85,50226.15,50284.21
cbse,2021-02-24 03:30:00,50286.6,50384.29,50239.17,50384.29
cbse,2021-02-24 03:35:00,50384.29,50550.0,50324.44,50550.0
cbse,2021-02-24 03:40:00,50546.16,50559.99,50400.0,50448.5
cbse,2021-02-24 03:45:00,50460.29,50750.0,50321.65,50746.45
cbse,2021-02-24 03:50:00,50746.46,50940.04,50740.05,50862.53
cbse,2021-02-24 03:55:00,50866.69,51000.0,50850.06,50932.71
cbse,2021-02-24 04:00:00,50929.46,51200.0,50929.46,51052.01
cbse,2021-02-24 04:05:00,51040.28,51277.04,51034.82,51222.13
cbse,2021-02-24 04:10:00,51222.16,51348.0,51200.0,51309.47
cbse,2021-02-24 04:15:00,51321.44,51398.0,50929.33,51021.41
cbse,2021-02-24 04:20:00,51015.95,51170.64,50844.54,51060.5
cbse,2021-02-24 04:25:00,51057.13,51100.0,50700.0,50712.59
cbse,2021-02-24 04:30:00,50721.08,50887.2,50649.83,50794.93
cbse,2021-02-24 04:35:00,50759.61,50870.03,50634.18,50653.42
cbse,2021-02-24 04:40:00,50647.46,50660.33,50358.54,50367.31
cbse,2021-02-24 04:45:00,50367.31,50718.47,50362.46,50718.47
cbse,2021-02-24 04:50:00,50718.46,50991.5,50679.55,50907.75
cbse,2021-02-24 04:55:00,50909.85,50926.59,50641.72,50650.86
cbse,2021-02-24 05:00:00,50655.08,50919.7,50655.07,50884.56
cbse,2021-02-24 05:05:00,50884.56,51025.22,50872.22,50939.88
cbse,2021-02-24 05:10:00,50939.88,50954.11,50648.15,50648.4
cbse,2021-02-24 05:15:00,50648.41,50648.41,50217.56,50249.49
cbse,2021-02-24 05:20:00,50243.16,50410.0,49978.89,50140.6
cbse,2021-02-24 05:25:00,50147.59,50448.83,50049.87,50394.38
cbse,2021-02-24 05:30:00,50394.38,50404.28,50200.71,50312.76
cbse,2021-02-24 05:35:00,50301.16,50527.62,50256.37,50502.98
cbse,2021-02-24 05:40:00,50496.73,50554.59,50274.29,50403.99
cbse,2021-02-24 05:45:00,50411.33,50528.52,50267.97,50277.68
cbse,2021-02-24 05:50:00,50289.45,50477.89,50249.61,50347.35
cbse,2021-02-24 05:55:00,50348.14,50439.94,50197.0,50225.89
cbse,2021-02-24 06:00:00,50234.41,50579.7,50200.72,50530.48
cbse,2021-02-24 06:05:00,50522.17,50705.94,50426.06,50493.41
cbse,2021-02-24 06:10:00,50494.45,50552.18,49611.0,49740.4
cbse,2021-02-24 06:15:00,49746.26,49929.11,49436.23,49700.54
cbse,2021-02-24 06:20:00,49700.54,50151.78,49580.0,50118.99
cbse,2021-02-24 06:25:00,50108.23,50108.23,49587.29,49665.03
cbse,2021-02-24 06:30:00,49658.53,49924.82,49579.63,49810.57
cbse,2021-02-24 06:35:00,49796.73,49949.4,49539.19,49865.61
cbse,2021-02-24 06:40:00,49864.8,50040.58,49719.18,50037.4
cbse,2021-02-24 06:45:00,50037.39,50400.0,50009.42,50235.21
cbse,2021-02-24 06:50:00,50227.49,50238.41,49928.0,49988.9
cbse,2021-02-24 06:55:00,49973.6,50141.4,49934.18,50099.64
